RB_4800kcal_fob,RB_5500kcal_fob,RB_6000kcal_avg,India_5500kcal_cfr,year,month,day,day_of_week,quarter,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
0.031093055244553913,0.03459386128539932,0.029732288540176843,0.019393227062366847,0.0,0.36363636363636365,0.43333333333333335,0.75,0.3333333333333333,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.43274682859726726,0.028615937687237886,0.015338526063511104,0.015338526063511104
0.0398579699945619,0.044259793115143276,0.03480853292508512,0.033987120154754025,0.0,0.36363636363636365,0.4666666666666667,1.0,0.3333333333333333,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.43274682859726726,0.028615937687237886,0.015338526063511104
0.0398579699945619,0.044259793115143276,0.03480853292508512,0.033987120154754025,0.0,0.36363636363636365,0.5666666666666667,0.0,0.3333333333333333,0.036812462552426595,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.43274682859726726,0.028615937687237886
0.0398579699945619,0.044259793115143276,0.03480853292508512,0.033987120154754025,0.0,0.36363636363636365,0.6,0.25,0.3333333333333333,0.036812462552426595,0.036812462552426595,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.43274682859726726
0.0398579699945619,0.044259793115143276,0.03480853292508512,0.033987120154754025,0.0,0.36363636363636365,0.6333333333333333,0.5,0.3333333333333333,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.028615937687237886,0.028615937687237886,0.028615937687237886,0.028615937687237886
0.0398579699945619,0.044259793115143276,0.03480853292508512,0.033987120154754025,0.0,0.36363636363636365,0.6666666666666666,0.75,0.3333333333333333,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.028615937687237886,0.028615937687237886,0.028615937687237886
0.045487988228143705,0.04759482222599057,0.04189916000241725,0.0408922843360513,0.0,0.36363636363636365,0.7,1.0,0.3333333333333333,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.028615937687237886,0.028615937687237886
0.045487988228143705,0.04759482222599057,0.04189916000241725,0.0408922843360513,0.0,0.36363636363636365,0.8333333333333334,0.25,0.3333333333333333,0.03662073097663271,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.028615937687237886
0.045487988228143705,0.04759482222599057,0.04189916000241725,0.0408922843360513,0.0,0.36363636363636365,0.8666666666666667,0.5,0.3333333333333333,0.03662073097663271,0.03662073097663271,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595
0.045487988228143705,0.04759482222599057,0.04189916000241725,0.0408922843360513,0.0,0.36363636363636365,0.9,0.75,0.3333333333333333,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.036812462552426595,0.036812462552426595,0.036812462552426595,0.036812462552426595
0.0497744793832571,0.05121248092250291,0.043268940233265524,0.04481010798501431,0.0,0.36363636363636365,0.9333333333333333,1.0,0.3333333333333333,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.036812462552426595,0.036812462552426595,0.036812462552426595
0.0497744793832571,0.05121248092250291,0.043268940233265524,0.04481010798501431,0.0,0.4545454545454545,0.0,0.0,0.3333333333333333,0.04107849011384063,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.036812462552426595,0.036812462552426595
0.0497744793832571,0.05121248092250291,0.043268940233265524,0.04481010798501431,0.0,0.4545454545454545,0.03333333333333333,0.25,0.3333333333333333,0.04107849011384063,0.04107849011384063,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.036812462552426595
0.0497744793832571,0.05121248092250291,0.043268940233265524,0.04481010798501431,0.0,0.4545454545454545,0.06666666666666668,0.5,0.3333333333333333,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.03662073097663271,0.03662073097663271,0.03662073097663271,0.03662073097663271
0.0497744793832571,0.05121248092250291,0.043268940233265524,0.04481010798501431,0.0,0.4545454545454545,0.1,0.75,0.3333333333333333,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.03662073097663271,0.03662073097663271,0.03662073097663271
0.06365759252743036,0.06099146458651292,0.05958544004189917,0.05710227968363571,0.0,0.4545454545454545,0.13333333333333333,1.0,0.3333333333333333,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.03662073097663271,0.03662073097663271
0.06365759252743036,0.06099146458651292,0.05958544004189917,0.05710227968363571,0.0,0.4545454545454545,0.23333333333333334,0.0,0.3333333333333333,0.04951467944877175,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.03662073097663271
0.06365759252743036,0.06099146458651292,0.05958544004189917,0.05710227968363571,0.0,0.4545454545454545,0.26666666666666666,0.25,0.3333333333333333,0.04951467944877175,0.04951467944877175,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063
0.06365759252743036,0.06099146458651292,0.05958544004189917,0.05710227968363571,0.0,0.4545454545454545,0.3,0.5,0.3333333333333333,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04107849011384063,0.04107849011384063,0.04107849011384063,0.04107849011384063
0.06365759252743036,0.06099146458651292,0.05958544004189917,0.05710227968363571,0.0,0.4545454545454545,0.3333333333333333,0.75,0.3333333333333333,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04107849011384063,0.04107849011384063,0.04107849011384063
0.047023447746393277,0.04205528234695605,0.04355095381020488,0.04407551605083376,0.0,0.4545454545454545,0.3666666666666667,1.0,0.3333333333333333,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04107849011384063,0.04107849011384063
0.047023447746393277,0.04205528234695605,0.04355095381020488,0.04407551605083376,0.0,0.4545454545454545,0.4666666666666667,0.0,0.3333333333333333,0.03302576393049733,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04107849011384063
0.047023447746393277,0.04205528234695605,0.04355095381020488,0.04407551605083376,0.0,0.4545454545454545,0.5,0.25,0.3333333333333333,0.03302576393049733,0.03302576393049733,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175
0.047023447746393277,0.04205528234695605,0.04355095381020488,0.04407551605083376,0.0,0.4545454545454545,0.5333333333333333,0.5,0.3333333333333333,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.04951467944877175,0.04951467944877175,0.04951467944877175,0.04951467944877175
0.047023447746393277,0.04205528234695605,0.04355095381020488,0.04407551605083376,0.0,0.4545454545454545,0.5666666666666667,0.75,0.3333333333333333,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.04951467944877175,0.04951467944877175,0.04951467944877175
0.03941012763507243,0.03617658696512349,0.038756723002235954,0.04848306765591712,0.0,0.4545454545454545,0.6,1.0,0.3333333333333333,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.04951467944877175,0.04951467944877175
0.03941012763507243,0.03617658696512349,0.038756723002235954,0.04848306765591712,0.0,0.4545454545454545,0.7,0.0,0.3333333333333333,0.02957459556620734,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.04951467944877175
0.03941012763507243,0.03617658696512349,0.038756723002235954,0.04848306765591712,0.0,0.4545454545454545,0.7333333333333333,0.25,0.3333333333333333,0.02957459556620734,0.02957459556620734,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733
0.03941012763507243,0.03617658696512349,0.038756723002235954,0.04848306765591712,0.0,0.4545454545454545,0.7666666666666667,0.5,0.3333333333333333,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.03302576393049733,0.03302576393049733,0.03302576393049733,0.03302576393049733
0.03941012763507243,0.03617658696512349,0.038756723002235954,0.04848306765591712,0.0,0.4545454545454545,0.8,0.75,0.3333333333333333,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.03302576393049733,0.03302576393049733,0.03302576393049733
0.037042960877771036,0.0324458764343451,0.022238784924359906,0.04720977497000414,0.0,0.4545454545454545,0.8333333333333334,1.0,0.3333333333333333,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.03302576393049733,0.03302576393049733
0.037042960877771036,0.0324458764343451,0.022238784924359906,0.04720977497000414,0.0,0.4545454545454545,0.9333333333333333,0.0,0.3333333333333333,0.017926902336728612,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.03302576393049733
0.037042960877771036,0.0324458764343451,0.022238784924359906,0.04720977497000414,0.0,0.4545454545454545,0.9666666666666667,0.25,0.3333333333333333,0.017926902336728612,0.017926902336728612,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734
0.037042960877771036,0.0324458764343451,0.022238784924359906,0.04720977497000414,0.0,0.5454545454545454,0.0,0.5,0.6666666666666667,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.02957459556620734,0.02957459556620734,0.02957459556620734,0.02957459556620734
0.037042960877771036,0.0324458764343451,0.022238784924359906,0.04720977497000414,0.0,0.5454545454545454,0.03333333333333333,0.75,0.6666666666666667,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.02957459556620734,0.02957459556620734,0.02957459556620734
0.03749080323726048,0.03188061726301508,0.034727957617388144,0.03971693724136241,0.0,0.5454545454545454,0.06666666666666668,1.0,0.6666666666666667,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.02957459556620734,0.02957459556620734
0.03749080323726048,0.03188061726301508,0.034727957617388144,0.03971693724136241,0.0,0.5454545454545454,0.16666666666666669,0.0,0.6666666666666667,0.025020970641102452,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.02957459556620734
0.03749080323726048,0.03188061726301508,0.034727957617388144,0.03971693724136241,0.0,0.5454545454545454,0.2,0.25,0.6666666666666667,0.025020970641102452,0.025020970641102452,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612
0.03749080323726048,0.03188061726301508,0.034727957617388144,0.03971693724136241,0.0,0.5454545454545454,0.23333333333333334,0.5,0.6666666666666667,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.017926902336728612,0.017926902336728612,0.017926902336728612,0.017926902336728612
0.03749080323726048,0.03188061726301508,0.034727957617388144,0.03971693724136241,0.0,0.5454545454545454,0.26666666666666666,0.75,0.6666666666666667,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.017926902336728612,0.017926902336728612,0.017926902336728612
0.04318479895076935,0.03544175004239439,0.03637975142517577,0.04578956389725505,0.0,0.5454545454545454,0.3,1.0,0.6666666666666667,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.017926902336728612,0.017926902336728612
0.04318479895076935,0.03544175004239439,0.03637975142517577,0.04578956389725505,0.0,0.5454545454545454,0.4,0.0,0.6666666666666667,0.026027561414020378,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.017926902336728612
0.04318479895076935,0.03544175004239439,0.03637975142517577,0.04578956389725505,0.0,0.5454545454545454,0.43333333333333335,0.25,0.6666666666666667,0.026027561414020378,0.026027561414020378,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452
0.04318479895076935,0.03544175004239439,0.03637975142517577,0.04578956389725505,0.0,0.5454545454545454,0.4666666666666667,0.5,0.6666666666666667,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.025020970641102452,0.025020970641102452,0.025020970641102452,0.025020970641102452
0.04318479895076935,0.03544175004239439,0.03637975142517577,0.04578956389725505,0.0,0.5454545454545454,0.5,0.75,0.6666666666666667,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.025020970641102452,0.025020970641102452,0.025020970641102452
0.040049902434343115,0.033180713357074176,0.041536571117780974,0.04931560518132175,0.0,0.5454545454545454,0.5333333333333333,1.0,0.6666666666666667,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.025020970641102452,0.025020970641102452
0.040049902434343115,0.033180713357074176,0.041536571117780974,0.04931560518132175,0.0,0.5454545454545454,0.6333333333333333,0.0,0.6666666666666667,0.024877171959257066,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.025020970641102452
0.040049902434343115,0.033180713357074176,0.041536571117780974,0.04931560518132175,0.0,0.5454545454545454,0.6666666666666666,0.25,0.6666666666666667,0.024877171959257066,0.024877171959257066,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378
0.040049902434343115,0.033180713357074176,0.041536571117780974,0.04931560518132175,0.0,0.5454545454545454,0.7,0.5,0.6666666666666667,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.026027561414020378,0.026027561414020378,0.026027561414020378,0.026027561414020378
0.040049902434343115,0.033180713357074176,0.041536571117780974,0.04931560518132175,0.0,0.5454545454545454,0.7333333333333333,0.75,0.6666666666666667,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.026027561414020378,0.026027561414020378,0.026027561414020378
0.03717091583762519,0.030806624837487945,0.035453135386660756,0.04309606013859299,0.0,0.5454545454545454,0.7666666666666667,1.0,0.6666666666666667,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.026027561414020378,0.026027561414020378
0.03717091583762519,0.030806624837487945,0.035453135386660756,0.04309606013859299,0.0,0.5454545454545454,0.8666666666666667,0.0,0.6666666666666667,0.021473936488915546,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.026027561414020378
0.03717091583762519,0.030806624837487945,0.035453135386660756,0.04309606013859299,0.0,0.5454545454545454,0.9,0.25,0.6666666666666667,0.021473936488915546,0.021473936488915546,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.024877171959257066,0.024877171959257066
